id	tipo	pt	yrl	flags
art113.caput	caput	A lei disporá sobre a constituição, investidura, jurisdição, competência, garantias e condições de exercício dos órgãos da Justiça do Trabalho.	Ley usú unheẽ mayé ta Justisa do Murakí upuraki aárama.	razao_comprimento_atipica
art114.caput	caput	Compete à Justiça do Trabalho processar e julgar:	Justisa do Murakí upuderi umuyã kuáyé.	
art114.caput.inc1	inciso	as ações oriundas da relação de trabalho, abrangidos os entes de direito público externo e da administração pública direta e indireta da União, dos Estados, do Distrito Federal e dos Municípios;	mãa úri waá ta, ũbeu waa tá muraákí resé waára, míra ta resé waára asui maã ukuntari waá administração pública resé waára, mayé União, Istadu ta, Distritu Federau asui Município ta.	
art114.caput.inc2	inciso	as ações que envolvam exercício do direito de greve;	Maã ta ũbeu waá mairamé ta piitu ta puraki ti ramé governo umaã ta resé purãga.	
art114.caput.inc3	inciso	as ações sobre representação sindical, entre sindicatos, entre sindicatos e trabalhadores, e entre sindicatos e empregadores;	Mãa ramé ta ukuntari Sindicato resé, Sindicato ta, ta yunkuntari ta resé, Sindicato ta, míra t ata upuraki waitá ápe.	
art114.caput.inc4	inciso	os mandados de segurança, habeas corpus e habeas data, quando o ato questionado envolver matéria sujeita à sua jurisdição;	mãdadu segurãsa, habeas corpus asuí habeas data, aáramẽ atu purãduãna muatí matéria umumiasua ne jurisdisãu;	
art114.caput.inc5	inciso	os conflitos de competência entre órgãos com jurisdição trabalhista, ressalvado o disposto no art. 102, I, “o”;	Mairamé aikué maáramũya sá ta mamé upuraki waá ta muraákí resé waára, maã tẽki ta maã maã ũbeu waá umũdú sá 102, I o;	
art114.caput.inc6	inciso	as ações de indenização por dano moral ou patrimonial, decorrentes da relação de trabalho;	Ta pagari diñeru mairamé míra ta kuntari teyũtu míra resé waára, asui mairamé yuka ta ruka ta, ta maã ta yuíri, yãmuraákí resé waára.	
art114.caput.inc7	inciso	as ações relativas às penalidades administrativas impostas aos empregadores pelos órgãos de fiscalização das relações de trabalho;	maã ramé yãumuyakũta waá ta muraákí sesé waára ũbeu maã puxiwera waá ta miyã nhã upuraki waa tá.	
art114.caput.inc8	inciso	a execução, de ofício, das contribuições sociais previstas no art. 195, I, “a”, e II, e seus acréscimos legais, decorrentes das sentenças que proferir;	maã ta meẽ ũbeu waá umũdú sá 195 195, I, a, asuí II.	razao_comprimento_atipica
art114.caput.inc9	inciso	outras controvérsias decorrentes da relação de trabalho, na forma da lei.	amũ maã nungaára ta ũbeu waa muraákí resé mayé ũbeu waá umũdú sá.	
art114.par1	paragrafo	Frustrada a negociação coletiva, as partes poderão eleger árbitros.	ti ramẽẽ purãga usẽmu yãkuntari sá, ta puder ita sikari amũjuiz umaã aárama yãmujfraki resé.	
art114.par2	paragrafo	Recusando-se qualquer das partes à negociação coletiva ou à arbitragem, é facultado às mesmas, de comum acordo, ajuizar dissídio coletivo de natureza econômica, podendo a Justiça do Trabalho decidir o conflito, respeitadas as disposições mínimas legais de proteção ao trabalho, bem como as convencionadas anteriormente.	Ti ramẽẽ ta sika ta yukuntari, ta uyasertari purãga yepéwasú aĩtá, ápe Justisa do murakí upuderi umũdú ta miyã maã purãga aárama ta iku.	razao_comprimento_atipica
art114.par3	paragrafo	Em caso de greve em atividade essencial, com possibilidade de lesão do interesse público, o Ministério Público do Trabalho poderá ajuizar dissídio coletivo, competindo à Justiça do Trabalho decidir o conflito.	Ta pitú ramẽẽ ta puraki teyũtu tuntun, ápe Ministeriu payẽ awá yaára waá do Murakí upderi umũdú Justisa do Murakí umaã mãita umuyã purãga yãmaáramũya waára ta resé waára.	
art115.caput	caput	Os Tribunais Regionais do Trabalho compõem-se de, no mínimo, sete juízes, recrutados, quando possível, na respectiva região e nomeados pelo Presidente da República dentre brasileiros com mais de trinta e menos de setenta anos de idade, sendo:	Tribunau Rejiunau do murakí, usú uyumuyã 7 juiz ta irũu, ápe waára waá ta, Prezidẽti da República usú umuseruka aĩtá, asui tẽki ta riku 30 akayu te 70 akayu.	digitos_divergem
art115.caput.inc1	inciso	um quinto dentre advogados com mais de dez anos de efetiva atividade profissional e membros do Ministério Público do Trabalho com mais de dez anos de efetivo exercício, observado o disposto no art. 94;	yepé pú advogado urikú waa 10 akayu yãmuraákí upé, asui upuraki waá Ministeriu payẽ awá yaára waá do Murakí upé, upuraki waá 10 akayu Ministeriu upé, mayé te ũbeu waá umũdú as 94 upé.	
art115.caput.inc2	inciso	os demais, mediante promoção de juízes do trabalho por antiguidade e merecimento, alternadamente.	amũ ta, mairamé juiz ta puralki purãga, ta puraki kuxiima suiwaára.	
art115.par1	paragrafo	Os Tribunais Regionais do Trabalho instalarão a justiça itinerante, com a realização de audiências e demais funções de atividade jurisdicional, nos limites territoriais da respectiva jurisdição, servindo-se de equipamentos públicos e comunitários.	Tribunau Rejiunau do Murakí ta, suri kuri ta watá Tetãma mirĩta rupí, ta mi hã aárama yãmuraákí míra ta supé awáita aápekaátu uikú cidade da sui.	
art115.par2	paragrafo	Os Tribunais Regionais do Trabalho poderão funcionar descentralizadamente, constituindo Câmaras regionais, a fim de assegurar o pleno acesso do jurisdicionado à justiça em todas as fases do processo.	Tribunau Rejiunau do Murakí ta, puderi kuri mukiari Kãmara tá Tetãma mirĩ ta rupí Míra ta puderi aárama umaã ta rikusá ta resé waára.	
art116.caput	caput	Nas Varas do Trabalho, a jurisdição será exercida por um juiz singular.	Yãmamẽẽ ta mukuiari úka ta puraki aárama, awá usú upuraki ápe yepé juiz.	
art117.caput	caput	(Revogado)	Umũdú sawá 117, tiã uvaleri.	razao_comprimento_atipica
art118.caput	caput	São órgãos da Justiça Eleitoral:	Justisa Eleyturau uyumuyã kuáyé:	
art118.caput.inc1	inciso	o Tribunal Superior Eleitoral;	Tribunau Superiú Eleyturau;	
art118.caput.inc2	inciso	os Tribunais Regionais Eleitorais;	Tribunau Rejiunau Eleyturau ta;	
art118.caput.inc3	inciso	os Juízes Eleitorais;	Juíz Eleyturau ta;	
art118.caput.inc4	inciso	as Juntas Eleitorais.	Junta Eleyturau tá.	
art119.caput	caput	O Tribunal Superior Eleitoral compor-se-á, no mínimo, de sete membros, escolhidos:	Tribunau Superiú Eleyturau, urikú kuri pu irũdí puraki waitá ápe, ta parawaáka waa ta.	
art119.caput.inc1	inciso	mediante eleição, pelo voto secreto:	ta parawaáka waitá voto rupí:	
art119.caput.inc1.a	alinea	três juízes dentre os Ministros do Supremo Tribunal Federal;	musapíri juí itá uikú waitá ta Turusú piri waá Tribunau Federau upé;	
art119.caput.inc1.b	alinea	dois juízes dentre os Ministros do Superior Tribunal de Justiça;	mukũi juiz itá kuá ta, ministru ta ta uikú waa Turusú piri waá Tribunau de justisa upé.	
art119.caput.inc2	inciso	por nomeação do Presidente da República, dois juízes dentre seis advogados de notável saber jurídico e idoneidade moral, indicados pelo Supremo Tribunal Federal.	Prezidẽti da República usú kuri umeruka mukũi juiz yã6 adovoda ta sui waára ukuá waitá purãga míra ta riku sawá ta resé waára, Turusú piri waá tribunau umũdú waitá.	
art119.pu	paragrafo	O Tribunal Superior Eleitoral elegerá seu Presidente e o Vice-Presidente dentre os Ministros do Supremo Tribunal Federal, e o Corregedor Eleitoral dentre os Ministros do Superior Tribunal de Justiça.	Tribunau Superiú Eleyturau usú kuri upurawáka Prezidẽti asuí, Vice-Prezidẽti nahã Ministru do Turusú piri waá Tribunau Federau suiwaára tá, asuí Corregedor Eleyturau yã Ministru do Superiú Tribunau de Justisa suí waára ta.	
art120.caput	caput	Haverá um Tribunal Regional Eleitoral na Capital de cada Estado e no Distrito Federal.	Aikué kuri yepé Tribunau Rejiunau Eleyturau payẽẽ Capital Istadu ta upé, asui asuí Distritu Federau upé	
art120.par1	paragrafo	Os Tribunais Regionais Eleitorais compor-se-ão:	Tribunau Rejiunau Eleytoal ta kuáyé kuri ta usú ta uyumuyã::	
art120.par1.inc1	inciso	mediante eleição, pelo voto secreto:	ta parawaáka eleyção upé, voto rupí:	
art120.par1.inc1.a	alinea	de dois juízes dentre os desembargadores do Tribunal de Justiça;	mukũi juiz ta yãúri waá deseũbárcador Tribunau Justisa suí;	
art120.par1.inc1.b	alinea	de dois juízes, dentre juízes de direito, escolhidos pelo Tribunal de Justiça;	mukũi juiz ta, úri waá juiz de direito suí waára, Tribunau Justisa uparawaáka waá;	
art120.par1.inc2	inciso	de um juiz do Tribunal Regional Federal com sede na Capital do Estado ou no Distrito Federal, ou, não havendo, de juiz federal, escolhido, em qualquer caso, pelo Tribunal Regional Federal respectivo;	yepé juíz Tribunau Rejiunau Federau yã Capital do Istadu pura u upé Distritu Federau waára, ti ramé aikué, juíz federau waára, ta paárawá waá, Tribunau Rejiunau Federau upé.	
art120.par1.inc3	inciso	por nomeação, pelo Presidente da República, de dois juízes dentre seis advogados de notável saber jurídico e idoneidade moral, indicados pelo Tribunal de Justiça.	Prezidẽti da República, usú kuri umuseruka, mukũi juiz yãyepé advogado ta suíwa, urikúwa kuása purãga míra ta riku sawá ta resé mundu sawá waitá Tribunau Justisa suí.	
art120.par2	paragrafo	O Tribunal Regional Eleitoral elegerá seu Presidente e o Vice-Presidente dentre os desembargadores.	Tribunau Rejiunau Eleyturau uparawaáka kurí Prezidẽti a suí mukũi sawá Prezidẽti yã deseũbárcador da suiwaára.	
art121.caput	caput	Lei complementar disporá sobre a organização e competência dos tribunais, dos juízes de direito e das juntas eleitorais.	Ley kuri usú ujeu xonga suiri maĩta yãtribunau juiz de direito ta su aárama ta puraki yawété yuíri junta eleyturau ta yuíri.	
art121.par1	paragrafo	Os membros dos tribunais, os juízes de direito e os integrantes das juntas eleitorais, no exercício de suas funções, e no que lhes for aplicável, gozarão de plenas garantias e serão inamovíveis.	upuraki waitá tribunau ta upé, mayé juiz tá de direito pura ta, asuí awáita ta puraki waitá junta eleyturau tau pé, ta puraki ramé purãga, ta governo umaã kuri piranga ta resé, ti kuri ta puder ita muti mutirika aĩtá.	
art121.par2	paragrafo	Os juízes dos tribunais eleitorais, salvo motivo justificado, servirão por dois anos, no mínimo, e nunca por mais de dois biênios consecutivos, sendo os substitutos escolhidos na mesma ocasião e pelo mesmo processo, em número igual para cada categoria.	juiz Tirbunal eleyturau waára ta, ta puder ta puraki kuri mukui akayu té yepé Tetãma upé, ti ta puder ita sasá mukui akayu sui. Ta semu ramé, úri kuri aãmu itá yuíri ta upuraki aárama ta rikuáyaára.	
art121.par3	paragrafo	São irrecorríveis as decisões do Tribunal Superior Eleitoral, salvo as que contrariarem esta Constituição e as denegatórias de habeas corpus ou mandado de segurança.	Ti kuri ta puder ita mundu u ta mutirika maã yãTribunau Superiú Eleyturau umũdú waá, su mairamé ta kuntari aãmurupíté maã ũbeu Papéra turusú upé	
art121.par4	paragrafo	Das decisões dos Tribunais Regionais Eleitorais somente caberá recurso quando:	Mãa Tirbunal Rejiunau Eleyturau ta umubeu waá, anhuante ta puderi umũdú mairamé:	
art121.par4.inc1	inciso	forem proferidas contra disposição expressa desta Constituição ou de lei;	mayé unheẽ aãmurupí maã ũbeu waá papéra wasú upé.	
art121.par4.inc2	inciso	ocorrer divergência na interpretação de lei entre dois ou mais tribunais eleitorais;	ti ramẽẽ yãTribunau Eleyturau ta ukuwa purãga maã ũbeu waá umudu sawá upé.	
art121.par4.inc3	inciso	versarem sobre inelegibilidade ou expedição de diplomas nas eleições federais ou estaduais;	Upurungitá ramẽẽ yãti waa ta parawaáka as resé u ta meẽ ta diploma elição federau u istaduauta upé.	
art121.par4.inc4	inciso	anularem diplomas ou decretarem a perda de mandatos eletivos federais ou estaduais;	Ta yuka ramẽẽ ta diploma a sui u munusúka ramẽẽ yãda mundu as ta federau u istaduautau pé.	
art121.par4.inc5	inciso	denegarem habeas corpus, mandado de segurança, habeas data ou mandado de injunção.	ti ramẽẽ ta putari ta sẽdú u ta kuá purãga ta resé waára.	
art122.caput	caput	São órgãos da Justiça Militar:	Justisa surara-ita uyumuyã kuáyé.	
art122.caput.inc1	inciso	o Superior Tribunal Militar;	Superiú Tribunau surara-ita;	
art122.caput.inc2	inciso	os Tribunais e Juízes Militares instituídos por lei.	Tribunau asuí Juiz Militari ta, uyumukiari waá ley rupí.	
art123.caput	caput	O Superior Tribunal Militar compor-se-á de quinze Ministros vitalícios, nomeados pelo Presidente da República, depois de aprovada a indicação pelo Senado Federal, sendo três dentre oficiais-generais da Marinha, quatro dentre oficiais-generais do Exército, três dentre oficiais-generais da Aeronáutica, todos da ativa e do posto mais elevado da carreira, e cinco dentre civis.	YãTurusú piri waá Tribunau Militarir urikú kuri quinze Ministru tá ti waitá upuderi upawá, Prezidẽti República umuseruka waitáSenadu Federau umukameẽ waa tá, kuáyé musapiri general mariyã pura itá, irũdí general ta exército pura ta, musapiri general aéronáutica pura ta, payẽẽ aĩtá ta puraki waitá ré, asui yepé pú tiwaitá suraára.	
art123.pu	paragrafo	Os Ministros civis serão escolhidos pelo Presidente da República dentre brasileiros com mais de trinta e cinco e menos de setenta anos de idade, sendo:	Ministru itá waitá Militarir Presidnte da Repúblika kuri usú uparawaáka aĩtá, Braziu pura ita, ta riku 35 akayu asui te ré waá urikú 70 akayu.	digitos_divergem
art123.pu.inc1	inciso	três dentre advogados de notório saber jurídico e conduta ilibada, com mais de dez anos de efetiva atividade profissional;	Musapíri advogado ta ita urikúwa ta kuá sawá purãga rikjusá resé waára, urikú waá 10 akayu yãmuraákí upé.	
art123.pu.inc2	inciso	dois, por escolha paritária, dentre juízes auditores e membros do Ministério Público da Justiça Militar.	mukũi juiz auditores ta paárawá waá yepé wasú, upuraki waitá Ministeriu da Justisa Militarir upé.	
